Region,Date,Age,Sex,Deaths,Year,Exposure,Week,t,sn52,cs52,include,pred,lp,up,excess,exc_reg_pi
Canada,2014-11-01,65,m,1241,2014,2653837,44,252,-0.8229838658936566,0.5680647467311555,1,1218.3783905785754,1146.9750000000001,1294,22.621609421424637,0
Canada,2014-11-08,65,m,1206,2014,2653837,45,253,-0.7485107481711005,0.6631226582407959,1,1230.1093165526725,1159.9750000000001,1300,-24.109316552672453,0
Canada,2014-11-15,65,m,1186,2014,2653837,46,254,-0.6631226582407963,0.7485107481711001,0,1241.6305240043594,1175,1313.0249999999999,-55.63052400435936,0
Canada,2014-11-22,65,m,1256,2014,2653837,47,255,-0.568064746731156,0.8229838658936562,0,1252.7506854104292,1172.975,1322,3.2493145895707585,0
Canada,2014-11-29,65,m,1286,2014,2653837,48,256,-0.46472317204377084,0.8854560256532087,0,1263.2797810670909,1192,1336,22.72021893290912,0
Canada,2014-12-06,65,m,1281,2014,2653837,49,257,-0.3546048870425369,0.9350162426854144,0,1273.0327636702705,1206,1347.0249999999999,7.9672363297295306,0
Canada,2014-12-13,65,m,1311,2014,2653837,50,258,-0.23931566428756135,0.9709418174260511,0,1281.8334087025485,1214,1352,29.166591297451532,0
Canada,2014-12-20,65,m,1301,2014,2653837,51,259,-0.12053668025532549,0.9927088740980538,0,1289.5182280971337,1217,1367,11.481771902866285,0
Canada,2014-12-27,65,m,1331,2014,2653837,52,260,-1.2246063538223773e-15,1,0,1295.9403076608846,1221,1370,35.05969233911537,0
Canada,2015-01-03,65,m,1391,2015,2748852,1,261,0.12053668025531952,0.9927088740980544,0,1347.551492501122,1276,1424,43.448507498877916,0
Canada,2015-01-10,65,m,1471,2015,2748852,2,262,0.23931566428755896,0.9709418174260517,0,1351.218065009185,1271.975,1433.0249999999999,119.78193499081499,1
Canada,2015-01-17,65,m,1411,2015,2748852,3,263,0.3546048870425346,0.9350162426854152,0,1353.2584863811664,1278,1431,57.74151361883355,0
Canada,2015-01-24,65,m,1411,2015,2748852,4,264,0.4647231720437687,0.8854560256532098,0,1353.6220505792346,1278.975,1440.0749999999996,57.37794942076539,0
Canada,2015-01-31,65,m,1341,2015,2748852,5,265,0.568064746731154,0.8229838658936577,0,1352.2886578167193,1270,1424,-11.288657816719251,0
Canada,2015-02-07,65,m,1421,2015,2748852,6,266,0.6631226582407944,0.7485107481711017,0,1349.2693621253973,1277,1422,71.73063787460273,0
Canada,2015-02-14,65,m,1351,2015,2748852,7,267,0.7485107481711013,0.663122658240795,0,1344.6060571485905,1270,1426,6.39394285140952,0
Canada,2015-02-21,65,m,1331,2015,2748852,8,268,0.8229838658936572,0.5680647467311546,0,1338.370314344314,1269,1413,-7.370314344314011,0
Canada,2015-02-28,65,m,1326,2015,2748852,9,269,0.8854560256532078,0.46472317204377245,0,1330.6614284123832,1255,1411,-4.661428412383202,0
Canada,2015-03-07,65,m,1366,2015,2748852,10,270,0.9350162426854137,0.3546048870425386,0,1321.6037614186296,1245.9750000000001,1390,44.396238581370426,0
Canada,2015-03-14,65,m,1276,2015,2748852,11,271,0.9709418174260516,0.23931566428755968,0,1311.3435071984131,1237,1387,-35.343507198413135,0
Canada,2015-03-21,65,m,1296,2015,2748852,12,272,0.9927088740980539,0.12053668025532378,0,1300.0450192364235,1228.9750000000001,1371,-4.045019236423514,0
Canada,2015-03-28,65,m,1296,2015,2748852,13,273,1,-4.905201678867543e-16,0,1287.886857198046,1210,1358,8.113142801953927,0
Canada,2015-04-04,65,m,1266,2015,2748852,14,274,0.9927088740980538,-0.12053668025532475,0,1275.0577093536028,1204.95,1351,-9.057709353602831,0
Canada,2015-04-11,65,m,1211,2015,2748852,15,275,0.9709418174260513,-0.23931566428756063,1,1261.7523408498419,1191.9750000000001,1330,-50.75234084984186,0
Canada,2015-04-18,65,m,1246,2015,2748852,16,276,0.9350162426854158,-0.3546048870425329,1,1248.1677024147384,1179,1321,-2.1677024147384145,0
Canada,2015-04-25,65,m,1196,2015,2748852,17,277,0.8854560256532107,-0.464723172043767,1,1234.4993124309271,1164.95,1305,-38.49931243092715,0
Canada,2015-05-02,65,m,1231,2015,2748852,18,278,0.8229838658936567,-0.5680647467311554,1,1220.937999483522,1155,1293.0249999999999,10.062000516478065,0
Canada,2015-05-09,65,m,1251,2015,2748852,19,279,0.7485107481711006,-0.6631226582407957,1,1207.6670646626383,1142.9750000000001,1276,43.33293533736173,0
Canada,2015-05-16,65,m,1181,2015,2748852,20,280,0.6631226582407991,-0.7485107481710976,1,1194.8598951384226,1134,1263,-13.859895138422644,0
Canada,2015-05-23,65,m,1121,2015,2748852,21,281,0.568064746731159,-0.8229838658936541,1,1182.6780346012865,1114,1250,-61.67803460128653,0
Canada,2015-05-30,65,m,1206,2015,2748852,22,282,0.46472317204377095,-0.8854560256532087,1,1171.2696934579915,1103,1237,34.73030654200852,0
Canada,2015-06-06,65,m,1076,2015,2748852,23,283,0.354604887042537,-0.9350162426854143,1,1160.7686631432086,1097,1229,-84.76866314320864,0
Canada,2015-06-13,65,m,1196,2015,2748852,24,284,0.23931566428755802,-0.970941817426052,1,1151.293585061192,1080,1221,44.70641493880794,0
Canada,2015-06-20,65,m,1096,2015,2748852,25,285,0.12053668025532208,-0.9927088740980541,1,1142.9475156398078,1077,1210,-46.94751563980776,0
Canada,2015-06-27,65,m,1166,2015,2748852,26,286,-2.205646689595886e-15,-1,1,1135.8177245701922,1074,1201,30.18227542980776,0
Canada,2015-07-04,65,m,1046,2015,2748852,27,287,-0.12053668025531941,-0.9927088740980544,0,1129.975663100166,1061,1207.0249999999999,-83.975663100166,0
Canada,2015-07-11,65,m,1096,2015,2748852,28,288,-0.23931566428755538,-0.9709418174260526,0,1125.4770426848181,1056,1195,-29.477042684818116,0
Canada,2015-07-18,65,m,1111,2015,2748852,29,289,-0.35460488704253446,-0.9350162426854153,0,1122.3619707418936,1058,1191,-11.361970741893629,0
Canada,2015-07-25,65,m,1166,2015,2748852,30,290,-0.46472317204376856,-0.8854560256532099,0,1120.6550990740586,1050,1192,45.344900925941374,0
Canada,2015-08-01,65,m,1151,2015,2748852,31,291,-0.5680647467311509,-0.8229838658936597,0,1120.3657510989963,1049,1191,30.63424890100373,0
Canada,2015-08-08,65,m,1136,2015,2748852,32,292,-0.6631226582407918,-0.7485107481711042,0,1121.4880058193137,1053,1192,14.511994180686315,0
Canada,2015-08-15,65,m,1096,2015,2748852,33,293,-0.7485107481710989,-0.6631226582407977,0,1124.0007289710345,1055,1190,-28.000728971034505,0
Canada,2015-08-22,65,m,1096,2015,2748852,34,294,-0.8229838658936551,-0.5680647467311576,0,1127.8675545598157,1063,1194,-31.867554559815744,0
Canada,2015-08-29,65,m,1161,2015,2748852,35,295,-0.8854560256532095,-0.4647231720437694,0,1133.0368325975567,1056,1203,27.963167402443332,0
Canada,2015-09-05,65,m,1116,2015,2748852,36,296,-0.93501624268541494,-0.3546048870425354,1,1139.4415708556196,1073.9750000000001,1212.0999999999995,-23.441570855619602,0
Canada,2015-09-12,65,m,1101,2015,2748852,37,297,-0.9709418174260523,-0.23931566428755635,1,1146.9994093933203,1083.9750000000001,1220,-45.99940939332032,0
Canada,2015-09-19,65,m,1191,2015,2748852,38,298,-0.9927088740980534,-0.12053668025532743,1,1155.6126759959454,1087,1223,35.38732400405456,0
Canada,2015-09-26,65,m,1166,2015,2748852,39,299,-1,-3.1846541462959843e-15,1,1165.1685779098837,1093,1233.0249999999999,0.831422090116348,0
Canada,2015-10-03,65,m,1151,2015,2748852,40,300,-0.9927088740980542,0.1205366802553211,1,1175.5395897996173,1110,1241,-24.53958979961726,0
Canada,2015-10-10,65,m,1206,2015,2748852,41,301,-0.9709418174260522,0.23931566428755705,1,1186.584099069745,1113,1258,19.41590093025502,0
Canada,2015-10-17,65,m,1286,2015,2748852,42,302,-0.9350162426854146,0.35460488704253607,1,1198.1473670334276,1132,1269,87.8526329665724,1
Canada,2015-10-24,65,m,1221,2015,2748852,43,303,-0.8854560256532124,0.4647231720437638,1,1210.0628574132224,1141,1288,10.937142586777554,0
Canada,2015-10-31,65,m,1206,2015,2748852,44,304,-0.8229838658936588,0.5680647467311524,1,1222.1539720647843,1153,1290,-16.153972064784284,0
Canada,2015-11-07,65,m,1201,2015,2748852,45,305,-0.7485107481711031,0.663122658240793,1,1234.2362176224585,1162,1301,-33.236217622458526,0
Canada,2015-11-14,65,m,1166,2015,2748852,46,306,-0.6631226582407965,0.7485107481711,0,1246.1198063286581,1173,1317.0249999999999,-80.11980632865811,0
Canada,2015-11-21,65,m,1221,2015,2748852,47,307,-0.5680647467311563,0.8229838658936561,0,1257.6126703779223,1180,1332,-36.61267037792231,0
Canada,2015-11-28,65,m,1221,2015,2748852,48,308,-0.4647231720437679,0.8854560256532102,0,1268.5238428560133,1198,1338.0249999999999,-47.52384285601329,0
Canada,2015-12-05,65,m,1216,2015,2748852,49,309,-0.3546048870425338,0.9350162426854155,0,1278.6671313560048,1211,1354,-62.6671313560048,0
Canada,2015-12-12,65,m,1326,2015,2748852,50,310,-0.23931566428756157,0.9709418174260511,0,1287.8649844978672,1211.9750000000001,1365,38.135015502132774,0
Canada,2015-12-19,65,m,1171,2015,2748852,51,311,-0.12053668025532573,0.9927088740980536,0,1295.9524289415922,1213.9250000000002,1367.0249999999999,-124.95242894159219,0
Canada,2015-12-26,65,m,1196,2015,2748852,52,312,-1.4695276245868527e-15,1,0,1302.7809371478995,1228,1376,-106.78093714789952,0
Canada,2016-01-02,65,m,1271,2016,2844657,1,313,0.12053668025532281,0.992708874098054,0,1353.817188408882,1283,1431,-82.81718840888198,0
Canada,2016-01-09,65,m,1221,2016,2844657,2,314,0.23931566428755183,0.9709418174260535,0,1357.9035204212328,1284,1441,-136.90352042123277,0
Canada,2016-01-16,65,m,1331,2016,2844657,3,315,0.3546048870425377,0.9350162426854141,0,1360.363731891233,1285,1442.0499999999997,-29.3637318912331,0
Canada,2016-01-23,65,m,1281,2016,2844657,4,316,0.46472317204377156,0.8854560256532084,0,1361.1453925536268,1284,1447,-80.14539255362683,0
Canada,2016-01-30,65,m,1331,2016,2844657,5,317,0.5680647467311538,0.8229838658936578,0,1360.2267488412626,1291,1443,-29.226748841262634,0
Canada,2016-02-06,65,m,1241,2016,2844657,6,318,0.6631226582407943,0.7485107481711019,0,1357.617320872165,1285,1437,-116.61732087216501,0
Canada,2016-02-13,65,m,1216,2016,2844657,7,319,0.7485107481711011,0.6631226582407952,0,1353.3576352748055,1274.95,1433,-137.3576352748055,0
Canada,2016-02-20,65,m,1261,2016,2844657,8,320,0.8229838658936571,0.5680647467311548,0,1347.518104385369,1269,1425,-86.51810438536904,0
Canada,2016-02-27,65,m,1336,2016,2844657,9,321,0.8854560256532077,0.46472317204377267,0,1340.1970009206489,1266,1415,-4.197000920648861,0
Canada,2016-03-05,65,m,1316,2016,2844657,10,322,0.9350162426854136,0.35460488704253884,0,1331.5177756932019,1256.975,1410,-15.517775693201884,0
Canada,2016-03-12,65,m,1311,2016,2844657,11,323,0.9709418174260515,0.2393156642875599,0,1321.6260044523228,1255,1410,-10.626004452322832,0
Canada,2016-03-19,65,m,1341,2016,2844657,12,324,0.9927088740980539,0.12053668025532402,0,1310.6857461904729,1239,1397,30.314253809527145,0
Canada,2016-03-26,65,m,1336,2016,2844657,13,325,1,6.859828460478723e-15,0,1298.8755959823195,1226.9750000000001,1375,37.12440401768049,0
Canada,2016-04-02,65,m,1296,2016,2844657,14,326,0.9927088740980546,-0.12053668025531745,0,1286.3846046251972,1213.9750000000001,1361.0249999999999,9.615395374802802,0
Canada,2016-04-09,65,m,1321,2016,2844657,15,327,0.9709418174260513,-0.23931566428756038,1,1273.408215693895,1206,1348,47.591784306104955,0
Canada,2016-04-16,65,m,1271,2016,2844657,16,328,0.9350162426854159,-0.3546048870425326,1,1260.1443555731448,1198,1331.0249999999999,10.855644426855179,0
Canada,2016-04-23,65,m,1246,2016,2844657,17,329,0.8854560256532108,-0.4647231720437668,1,1246.7897906049623,1177.975,1320.0499999999997,-0.7897906049622634,0
Canada,2016-04-30,65,m,1241,2016,2844657,18,330,0.8229838658936608,-0.5680647467311494,1,1233.536839781721,1166,1309.0249999999999,7.463160218278972,0
Canada,2016-05-07,65,m,1231,2016,2844657,19,331,0.7485107481711007,-0.6631226582407955,1,1220.5705036146262,1157,1292,10.429496385373795,0
Canada,2016-05-14,65,m,1206,2016,2844657,20,332,0.663122658240794,-0.7485107481711022,1,1208.0660419797175,1146.95,1283.0249999999999,-2.066041979717511,0
Canada,2016-05-21,65,m,1226,2016,2844657,21,333,0.5680647467311593,-0.822983865893654,1,1196.1870076796795,1134,1266,29.812992320320518,0
Canada,2016-05-28,65,m,1211,2016,2844657,22,334,0.46472317204376484,-0.8854560256532118,1,1185.083719564648,1114,1252.0249999999999,25.916280435352064,0
Canada,2016-06-04,65,m,1201,2016,2844657,23,335,0.35460488704253723,-0.9350162426854142,1,1174.8921402976673,1104.975,1242,26.10785970233269,0
Canada,2016-06-11,65,m,1106,2016,2844657,24,336,0.23931566428755824,-0.9709418174260519,1,1165.7331097659408,1096,1241,-59.73310976594075,0
Canada,2016-06-18,65,m,1151,2016,2844657,25,337,0.12053668025532938,-0.9927088740980532,1,1157.711875872966,1096.975,1229,-6.711875872965948,0
Canada,2016-06-25,65,m,1171,2016,2844657,26,338,-1.9607254188314105e-15,-1,1,1150.917859825504,1082.9750000000001,1222,20.08214017449609,0
Canada,2016-07-02,65,m,1136,2016,2844657,27,339,-0.12053668025531916,-0.9927088740980544,0,1145.424592646806,1078,1213,-9.424592646806104,0
Canada,2016-07-09,65,m,1156,2016,2844657,28,340,-0.23931566428755516,-0.9709418174260527,0,1141.289762948909,1071,1208,14.710237051091099,0
Canada,2016-07-16,65,m,1101,2016,2844657,29,341,-0.35460488704252763,-0.9350162426854178,0,1138.5553223576635,1072.9250000000002,1209,-37.5553223576635,0
Canada,2016-07-23,65,m,1171,2016,2844657,30,342,-0.46472317204376834,-0.88545602565321,0,1137.2476037687186,1069,1202,33.75239623128141,0
Canada,2016-07-30,65,m,1151,2016,2844657,31,343,-0.5680647467311566,-0.8229838658936558,0,1137.3774182170364,1072.975,1210,13.622581782963607,0
Canada,2016-08-06,65,m,1106,2016,2844657,32,344,-0.6631226582407915,-0.7485107481711043,0,1138.9401080131568,1071,1209,-32.94010801315676,0
Canada,2016-08-13,65,m,1176,2016,2844657,33,345,-0.7485107481711034,-0.6631226582407926,0,1141.9155464380747,1074.95,1214,34.08445356192533,0
Canada,2016-08-20,65,m,1201,2016,2844657,34,346,-0.822983865893655,-0.5680647467311578,0,1146.268087238225,1070,1221,54.73191276177499,0
Canada,2016-08-27,65,m,1176,2016,2844657,35,347,-0.8854560256532094,-0.4647231720437696,0,1151.9464799866248,1084,1222,24.05352001337519,0
Canada,2016-09-03,65,m,1121,2016,2844657,36,348,-0.9350162426854123,-0.3546048870425423,1,1158.8837796336095,1089,1226.0249999999999,-37.88377963360949,0
Canada,2016-09-10,65,m,1101,2016,2844657,37,349,-0.9709418174260523,-0.23931566428755657,1,1166.9972897886987,1100.9750000000001,1240,-65.99728978869871,0
Canada,2016-09-17,65,m,1206,2016,2844657,38,350,-0.9927088740980534,-0.12053668025532767,1,1176.188588933752,1112,1250.0249999999999,29.811411066247956,0
Canada,2016-09-24,65,m,1156,2016,2844657,39,351,-1,-3.4295754170604598e-15,1,1186.3436962938222,1123,1252,-30.343696293822177,0
